"chromosome"	"start.pos"	"end.pos"	"Bf"	"N.BAF"	"sd.BAF"	"depth.ratio"	"N.ratio"	"sd.ratio"	"CNt"	"A"	"B"	"LPP"
"chr9"	30558629	44175697	0.184695187598088	139	0.0611596037653008	0.918207801364621	8112	0.229743228785216	2	2	0	-6.74275066563824
"chr9"	65602571	141071759	0.177801206511653	1138	0.0587489502835024	0.910455151205531	52378	0.245190023205411	2	2	0	-6.73733885204356
"chr10"	94832	38672229	0.448855978151079	370	0.05589167490088	0.896012001872395	16756	0.2153855679904	2	1	1	-6.90036255968495
"chr10"	42379884	44346036	0.457218937719365	37	0.0299365194235268	0.878194786006017	934	0.21533493087993	2	1	1	-6.91033279838154
"chr10"	44793181	62060250	0.322581431675842	163	0.0962886417876072	0.605326751136783	6135	0.157592094314466	1	1	0	-7.18574232885612
"chr10"	62149188	89474636	0.265284410151809	266	0.0680474716007962	0.627889643247686	14101	0.163256602564406	1	1	0	-6.81949491791393
"chr10"	89474637	90034499	0.429	1	NA	0.332823296150389	436	0.101775365557053	0	0	0	-5.77003396295513
"chr10"	90034500	135473116	0.335564828336416	679	0.062092904806541	0.701310874760767	31952	0.179788043277666	1	1	0	-12.3852358547666
"chr11"	193025	4114289	0.241621706425612	304	0.0986181579650717	0.930020388063272	6915	0.282333519573896	2	2	0	-6.96927145246458
"chr11"	4114290	6231731	0.174407151211584	128	0.0517477390239853	0.884259453307702	2536	0.234482911425536	2	2	0	-6.76267018639677
"chr11"	6231838	18885080	0.174641420728783	260	0.0595465809882927	0.929047216806639	12003	0.241428116894656	2	2	0	-6.78014694254765
"chr11"	18955315	18956484	NA	0	NA	0.268559343230176	21	0.0652236810631581	0	NA	NA	-5.7710880267042
"chr11"	18978528	51527614	0.23211638802879	401	0.0879822630050584	0.93697179820098	14193	0.248757924309196	2	2	0	-7.1512381909222
"chr11"	55035776	56468368	0.229269071386837	55	0.0854176233008761	0.848534211637012	1039	0.182020448030278	2	2	0	-7.05982608747146
"chr11"	56468403	62546446	0.186721258252297	175	0.0556601303891981	0.944616162151225	8984	0.247938414756659	2	2	0	-6.81228733982576
"chr11"	62549310	62933773	0.242790879169647	15	0.0711003315242422	0.639859552674953	814	0.176301799684915	1	1	0	-6.79657691735706
"chr11"	62948087	74660719	0.162860276218059	325	0.0432278044425469	0.941620679010301	18826	0.253024987374893	2	2	0	-6.93312994759754
"chr11"	74674696	85630992	0.245884496414431	110	0.0566458387044931	0.635311775130675	5846	0.162080081701511	1	1	0	-6.93585215361203
"chr11"	85668696	86219969	0.102235283836777	5	0.0154854770672395	1.39115448831603	480	0.340840603472459	4	4	0	-6.88693860030516
"chr11"	86267606	86666403	0.135	1	NA	0.962396004469323	264	0.27077566818545	2	2	0	-5.7736802446595
"chr11"	86748831	134856681	0.263053436806023	664	0.0672924406089056	0.630278897189089	30618	0.160880140005739	1	1	0	-6.997594070031
"chr12"	176075	10875990	0.447901499542246	320	0.0515093539873826	0.912488611535583	12607	0.223453693566457	2	1	1	-6.73945622444008
"chr12"	10954006	34182671	0.401679808199966	291	0.0575324019330729	1.07760957271017	11927	0.256499875599415	3	2	1	-8.71709455485197
"chr12"	38710341	49254999	0.377351765529403	127	0.0795980944678931	1.0924139551209	6988	0.274503394171662	3	2	1	-7.44174931111387
"chr12"	49255700	66644427	0.437087311476215	319	0.0622707018330152	0.928505898295917	23198	0.226525996155147	2	1	1	-6.79922492250622
"chr12"	66644428	133812704	0.44826225243542	812	0.051137381254367	0.901858527118461	44758	0.221476031807495	2	1	1	-6.84958615491618
"chr13"	19271620	45150166	0.437129323212072	298	0.0578315946960133	0.906902362388161	13093	0.213474284771262	2	1	1	-6.7507908436182
"chr13"	45150234	45969813	0.403314313436912	10	0.0721769430712545	0.946306858327059	374	0.258929063167016	2	1	1	-6.91519095145523
"chr13"	45969814	115092817	0.4510280853516	357	0.0472781419348546	0.904225613432266	17732	0.217778537830305	2	1	1	-6.82232993003411
"chr14"	19434116	102384348	0.448768590506359	967	0.0497912767347311	0.914093180285797	53051	0.222858819210922	2	1	1	-6.74572673865019
"chr14"	102387661	102749916	0.442	1	NA	0.906924952250039	820	0.229800286879642	2	2	0	-5.76455970856972
"chr14"	102771259	105144020	0.374891932300155	48	0.0552910897878589	1.18044779385788	2770	0.283833230946942	3	2	1	-6.74192672795209
"chr14"	105144105	105609335	0.330789126125132	82	0.0507591688755071	1.44134700137585	1339	0.375085214438358	4	3	1	-6.88850542332383
"chr14"	105609490	107283157	0.351683404830249	55	0.073424864823919	1.16745008226464	1732	0.313735498200359	3	2	1	-6.81849602215406
"chr15"	20169987	37168723	0.428718083512265	163	0.0617651761433478	0.892111308613989	6916	0.211428695088209	2	1	1	-6.87635878114075
"chr15"	37173099	92690394	0.441308368918431	917	0.0597499828421234	0.925927505114046	49381	0.225823257972431	2	1	1	-6.87136933499718
"chr15"	92694080	93844843	0.46203103535917	28	0.0342138466353507	0.962422661560675	812	0.243839011519072	2	1	1	-6.95405603496798
"chr15"	93844914	102516544	0.444568780358164	138	0.0521139232500207	0.951253729379763	3308	0.249836784407075	2	1	1	-6.87542058753159
"chr16"	81704	34682380	0.414131603446364	682	0.0655043212624637	0.948076068179795	32464	0.2407956449453	2	1	1	-7.32910135917982
"chr16"	46508169	90161242	0.428093613573822	707	0.0535486993198642	0.939604198474714	30350	0.232569769703418	2	1	1	-7.16763674045581
"chr17"	6004	3424297	0.369494420767807	126	0.0634690335693102	1.18137601019172	3865	0.314728778966578	3	2	1	-6.75124931113107
"chr17"	3424302	9281990	0.176183707861646	211	0.0536605154095159	0.900180692988417	11634	0.24070876880121	2	2	0	-6.74710686826513
"chr17"	9395080	10451304	0.396947693171225	33	0.0529256196196248	1.19140952279954	1465	0.279283981562113	3	2	1	-6.810631213011
"chr17"	10531806	22066858	0.275986950125681	320	0.110329190916722	0.882266181778045	9085	0.235289490373544	2	2	0	-7.29368092937575
"chr17"	25620838	62589751	0.367779332806433	624	0.0623463368449974	1.1643139395656	40287	0.297163564684075	3	2	1	-7.0233907277178
"chr17"	62602637	81083625	0.379708885293405	457	0.0572599615261884	1.18745057806315	17672	0.297741855696017	3	2	1	-6.75858325573152
"chr18"	116845	15006193	0.17724732512345	168	0.0611354143399118	0.911918202817578	6425	0.241160964202807	2	2	0	-6.73430214167001
"chr18"	18529727	18963605	0.433581002425451	3	0.0873231546231201	0.634110137182616	200	0.172487660253418	2	1	1	-7.7189824234734
"chr18"	18964156	29511470	0.17974361811549	46	0.049013263511013	0.892705136956644	4097	0.229331469956585	2	2	0	-6.78985788564234
"chr18"	29522509	78005280	0.2474793377857	293	0.0638079404962472	0.65168216844703	15661	0.166634212212034	1	1	0	-8.6106004367573
"chr19"	107416	24345121	0.445365997028543	841	0.0529113849162623	0.903006342002441	35149	0.236878977253015	2	1	1	-6.7623877116023
"chr19"	28247625	59083996	0.442589218032325	1038	0.0529972218669076	0.911258905213884	43793	0.228563457016611	2	1	1	-6.73359295537686
"chr20"	68260	1902394	0.353547956587364	64	0.0651020871096445	1.16439809098372	1973	0.288183234309893	3	2	1	-6.83095790380014
"chr20"	1903018	9625053	0.452126290271177	151	0.0382368648903724	1.44290474102912	5904	0.344184368430889	4	2	2	-6.82158518881205
"chr20"	10018873	21377711	0.353755480241584	80	0.0521468092522435	1.16909136617805	4153	0.288704916248088	3	2	1	-6.93052497850396
"chr20"	21377952	23966799	0.461560926140796	23	0.0350874683438775	1.4537001396182	897	0.33902286674078	4	2	2	-6.91515235055017
"chr20"	23966800	26189020	0.364999658317177	65	0.0731925805403379	1.15889063599319	1198	0.290041218050893	3	2	1	-6.77504167890287
"chr20"	29625845	33600942	0.374715774048956	90	0.054728662206529	1.21406807920245	5013	0.303468961508951	3	2	1	-6.73673445592951
"chr20"	33603816	34130025	0.44	1	NA	1.52536445521108	834	0.336859456314782	4	4	0	-5.76543610644875
"chr20"	34130026	37668194	0.400883064755494	79	0.0456220840571354	1.21975990114058	4529	0.291559208726555	3	2	1	-6.88545997672257
"chr20"	37668272	40701792	0.443704314685155	28	0.0424430368336359	1.51601047400005	1137	0.348738691901941	4	2	2	-6.73600846374334
"chr20"	40701793	51589484	0.393437940949019	138	0.0493091557243927	1.23234310662422	9065	0.314181028964861	3	2	1	-6.82661602348296
"chr20"	51589595	54573114	0.454721899757865	18	0.0389735958883779	1.53199934951348	567	0.350718955129055	4	2	2	-6.79887462660189
"chr20"	54573117	60318788	0.405807247480236	79	0.052549804817602	1.27408408939305	3632	0.30168783677796	3	2	1	-7.01510302267361
"chr20"	60318789	62959313	0.457606012379927	121	0.0416019458778847	1.54979926944949	5365	0.394311671170015	4	2	2	-6.8229439823933
"chr21"	9825764	11098768	0.366798635582198	38	0.0806892428506213	0.765112741705451	189	0.2244943804147	2	1	1	-7.65674854891373
"chr21"	14745307	43339171	0.368960272500549	285	0.0632300909635727	1.15572494739658	11904	0.286451639460595	3	2	1	-7.08102759805674
"chr21"	43342046	48085000	0.448114447914187	243	0.0494723056839971	1.43565206609825	6697	0.350838283287584	4	2	2	-6.77994713470581
"chr22"	16157837	51220846	0.372022244424958	957	0.0590866394978798	1.18711502533012	37489	0.30467032315531	3	2	1	-6.785860684156
"chrX"	2699993	2931090	0.0892962836816769	20	0.0300551685720566	1.37248331653317	356	0.33719865737973	5	5	0	-6.82158763922361
"chrX"	2931189	18970510	NA	0	NA	1.48117975283106	5979	0.376118835641684	4	NA	NA	-5.77146579471706
"chrX"	18970609	19425330	NA	0	NA	1.4547956673108	330	0.433016381347879	4	NA	NA	-5.76556406696843
"chrX"	19425331	54581038	0.320457064237317	6	0.0643790856308683	1.44053554644875	15347	0.384294170313078	4	3	1	-6.96768028109026
"chrX"	54581039	57937169	0.339363967854444	4	0.0992908186423431	1.4110024788466	1373	0.392464913844796	4	3	1	-6.84940675160055
"chrX"	61999880	79939632	0	1	NA	1.44194770289252	8156	0.379566419891826	4	4	0	-5.86516971417292
"chrX"	79940934	96724854	NA	0	NA	1.30302131227677	1998	0.337955786040683	3	NA	NA	-6.26636862616362
"chrX"	96724894	152827660	0.289605458948398	9	0.118063542213505	1.44883813913778	21051	0.384321734432098	4	3	1	-6.97138662227143
"chrX"	152827661	154774986	NA	0	NA	1.52630362023684	4043	0.416199839157389	4	NA	NA	-5.76705859678519
"chrY"	2654814	2850496	NA	0	NA	0.290903458368152	173	0.0836210594500343	0	NA	NA	-6.00236535873847
"chrY"	3447154	9384278	NA	0	NA	0.298073811154946	403	0.0717845532520874	0	NA	NA	-9.2278956692622
"chrY"	13309514	28494714	0.358021568758176	7	0.0753761993507992	0.31064290708626	1380	0.103806345834683	0	0	0	-9.29589697963939
