"chromosome"	"start.pos"	"end.pos"	"Bf"	"N.BAF"	"sd.BAF"	"depth.ratio"	"N.ratio"	"sd.ratio"	"CNt"	"A"	"B"	"LPP"
"chr1"	247492951	249214134	0.432547319388894	35	0.053512002894505	1.17050757466618	1488	0.308942031599913	4	2	2	-7.06576969737852
"chr2"	38828	3488612	0.448064897191246	38	0.0382100580325474	0.748738818029044	1193	0.222089105164893	2	1	1	-7.17905722271598
"chr2"	3488693	72406655	0.449490535287233	710	0.0481919386329746	0.867751613982093	36136	0.257621434286122	2	1	1	-7.65044328598976
"chr2"	72411214	75891301	0.408795565480875	70	0.0556675654828814	1.11099001324379	4187	0.334886873183686	3	2	1	-6.95985149076311
"chr2"	75891302	91960942	0.412569010607776	90	0.101657278377847	0.849386372849129	4655	0.258049253230576	2	1	1	-6.84706476648414
"chr2"	95537190	99454734	0.327351146625288	94	0.0874136106529472	1.25950610505112	4280	0.371586832588665	4	3	1	-6.95602003597119
"chr2"	99463189	172945079	0.443892456397421	572	0.0556761841634945	0.843012828011731	31155	0.247057675792646	2	1	1	-6.84177605047149
"chr2"	172945169	173330286	0.474079109989595	5	0.0274007299172851	1.18355128396848	200	0.476634878747025	4	2	2	-7.4033941451665
"chr2"	173330287	243037218	0.45122156843454	949	0.047415008731442	0.849029629678888	47592	0.252041210587607	2	1	1	-6.98684683917958
"chr3"	239351	30715729	0.3698147638362	256	0.0543638793000373	1.08978318814547	13074	0.320945955161318	3	2	1	-6.80522205539737
"chr3"	30729865	30842340	0.437140558644652	2	0.0487903679018718	1.55651410085154	162	0.411155753316383	4	2	2	-6.75027154645989
"chr3"	30842556	36944829	0.346776725949664	47	0.0528447099268465	1.09935220408736	2684	0.304948162199726	3	2	1	-6.8920083622845
"chr3"	36986257	39230640	0.447929886322799	80	0.0507086724537856	1.38534824975946	3299	0.383134554750006	4	2	2	-6.73658449915492
"chr3"	39230641	51624666	0.378009540606538	334	0.0515212143232834	1.12821162929285	17312	0.320817836281652	3	2	1	-6.75272884964679
"chr3"	51661625	56026160	0.451673825495559	55	0.0575463976178169	1.38673283261526	5265	0.390239912482069	4	2	2	-6.74354318518525
"chr3"	56026295	75716188	0.369010474025696	162	0.0621419932830654	1.11515324803205	7430	0.321978829481064	3	2	1	-6.73793754700892
"chr3"	75716284	75986866	0.363742580985697	148	0.0839183101150666	0.834784841944581	274	0.249538064099676	3	2	1	-6.94834691230545
"chr3"	76484037	90283666	0.361624909240718	29	0.0444827968075599	1.03685277359956	1588	0.321623886824498	3	2	1	-7.14298265946556
"chr3"	93591846	197770512	0.369337866470278	1142	0.0573398033326448	1.11078412740404	56422	0.33510446584527	3	2	1	-6.73712601621481
"chr4"	53174	7194865	0.256138685964183	221	0.0909078841343186	0.55753597338779	8048	0.189146061091299	1	1	0	-6.74337207788942
"chr4"	7312072	49064107	0.445162440862417	387	0.0447424717889047	0.828311309744901	14522	0.247716401621502	2	1	1	-6.74443872275215
"chr4"	52709220	55163038	0.444240140189615	29	0.0360787999101365	0.845975244685795	1224	0.231990322939398	2	1	1	-6.73993801509912
"chr4"	55163039	190981567	0.443786360319382	1014	0.0512647530751363	0.810487909426242	49465	0.239094610039473	2	1	1	-7.62331335047203
"chr5"	140412	1318123	0.399998282343752	56	0.0694845586882719	1.0232440677506	1931	0.327516511374194	3	2	1	-6.86125341687342
"chr5"	1318124	6312817	0.255932180161156	34	0.0556544998284833	0.524402873128932	1073	0.161437124010443	1	1	0	-7.06682787907359
"chr5"	6337162	45696191	0.447148172902785	205	0.047667918100845	0.826212253491119	13091	0.242344951376819	2	1	1	-6.7595368663248
"chr5"	49692033	50690533	0.463405882918443	2	0.00707106781186548	0.757270870256876	395	0.21081516647281	2	1	1	-9.59064787901744
"chr5"	51307292	180688111	0.447792723615898	1301	0.047358912081452	0.849859776994298	68368	0.25618242152758	2	1	1	-7.19541431685229
"chr6"	203389	45870176	0.366250311934533	1280	0.0654330284592596	1.15915094884878	39410	0.35385842765899	3	2	1	-7.10291075547382
"chr6"	45870177	58445634	0.370367005300344	168	0.0623737981621857	1.0791866842341	6721	0.295692781743992	3	2	1	-6.80948531039316
"chr6"	62390154	66094418	0.395622806950362	22	0.0503291331638212	1.02713147116225	831	0.276051330064454	3	2	1	-7.01940130906089
"chr6"	66112370	162622180	0.164283785115014	779	0.0556314880226688	0.829180963752507	40917	0.25855103558029	2	2	0	-6.74810194911078
"chr6"	162622181	164891992	0.421607445755551	8	0.0465370436165796	1.19742813614005	435	0.36118008095953	4	2	2	-7.09465073950555
"chr6"	165108541	170893472	0.188334730057147	90	0.0730792850103774	0.803254041041489	3215	0.266471144474661	2	2	0	-6.85598301371988
"chr7"	193148	11022349	0.15567443198081	169	0.0540309864082763	0.840756062511666	7432	0.296261703609334	2	2	0	-6.75784964831757
"chr7"	11022350	24329141	0.165756374513626	127	0.0531438304665783	0.782958440060957	5150	0.235251821947244	2	2	0	-7.23478692873474
"chr7"	24329142	35672483	0.16323284885515	118	0.0704413812580293	0.860572303500338	5902	0.2850924244088	2	2	0	-6.82322711324969
"chr7"	35672484	57533263	0.36781824369619	189	0.0582247679848496	1.08200893614278	9937	0.315633765907475	3	2	1	-6.83377606900512
"chr7"	62758725	70254890	0.3544587040616	34	0.0556475492058754	1.07776879844686	1713	0.317353447169569	3	2	1	-6.84776575145438
"chr7"	70254891	79764568	0.435165235513413	73	0.0684881057122235	0.854310502667198	4745	0.277033802899428	2	1	1	-6.79189840597181
"chr7"	79818187	95951202	0.267102011694541	134	0.0737458812371165	0.551529538251803	8152	0.16316071986092	1	1	0	-6.77811537030276
"chr7"	95951385	102090757	0.402837311505168	281	0.0792045632322237	0.869880677984922	8271	0.277651198943235	2	1	1	-6.98169023910222
"chr7"	102090758	102113553	0.204	1	NA	0.551768160292589	210	0.151610870635263	1	1	0	-5.76441744253173
"chr7"	102113554	135662146	0.441558782381588	247	0.0591160409423584	0.833206766637908	16385	0.24252787541839	2	1	1	-6.73429341602843
"chr7"	136587865	137284678	0.389832461912439	8	0.029642814113566	1.05064599393338	341	0.282535484588663	3	2	1	-6.91789573269135
"chr7"	137293694	137642641	0.268854708251039	3	0.0920887253323301	0.574945143807173	254	0.187496761707847	1	1	0	-6.77169604065777
"chr7"	137642642	138456048	0.440594201473908	12	0.0397083114725368	0.823174745969427	475	0.241943056933103	2	1	1	-6.73878157360388
"chr7"	138482631	138707227	0.289854640261054	2	0.021920310216783	0.535568665075519	357	0.141886703306122	1	1	0	-8.37557123360883
"chr7"	138710424	138984639	0.447242039639825	13	0.0325818495957016	0.861254731039599	552	0.219108671902422	2	1	1	-6.74252921555092
"chr7"	139025831	139529285	0.238707724237945	8	0.0701059147698273	0.589865279976023	557	0.182852121148601	1	1	0	-6.77978638289271
"chr7"	139571999	139786330	0.436755597247911	7	0.0647905048892932	0.861592818062493	242	0.232964803134146	2	1	1	-6.74348828582668
"chr7"	139786331	141631606	0.376667596669165	15	0.0626712510987751	1.08927422725586	1467	0.287347166149968	3	2	1	-6.73969143661506
"chr7"	141635589	141794380	0.2439563229171	3	0.077925177788269	0.567562153841939	322	0.181686325703772	1	1	0	-6.7365123258043
"chr7"	141794396	141957863	0.391495788301022	5	0.0466100847456857	0.97711806013741	356	0.217478334373388	3	2	1	-6.85150347545489
"chr7"	142000803	142251066	0.292635032116305	27	0.0872253197773239	0.583932513710324	281	0.204960611303904	1	1	0	-6.89539001255312
"chr7"	142326631	142511002	0.337918746745161	15	0.11692297016575	1.1497150604188	220	0.360138286335055	3	2	1	-6.79032563944
"chr7"	142560829	143840031	0.258725233603786	32	0.0928248437267913	0.534269520842972	1613	0.180801657576915	1	1	0	-6.77066755420909
"chr7"	143883364	159025951	0.363270094934508	218	0.0636342258207818	1.10861603498226	9396	0.33682374547127	3	2	1	-6.75033111468696
"chr8"	182778	6302086	0.416668281868518	79	0.0462603410020586	0.959433498809503	1818	0.282864436210932	2	1	1	-7.74077269964167
"chr8"	6302087	43212050	0.405924460117679	446	0.0587489209106642	1.19901938301311	21834	0.364174294143814	3	2	1	-7.73716668660902
"chr8"	47752736	110393714	0.401773885689151	412	0.0603567757379674	1.16293204748713	23529	0.339613718490894	3	2	1	-7.45872819335979
"chr8"	110394673	114627898	0.378875592545659	10	0.0474717459829177	0.960929136091662	1150	0.290576473177534	3	2	1	-7.31803715939805
"chr8"	114627969	146280905	0.411315772019205	414	0.0472342843320112	1.17115932030448	16045	0.350640679535493	3	2	1	-7.481610294722
"chr9"	14743	19597319	0.163202646965308	149	0.0507553823122817	0.818665447395778	7186	0.248656669406121	2	2	0	-6.78773946579434
"chr9"	19619527	28888903	0.407706531553333	60	0.0763477973368721	0.275143575815873	2446	0.0878669156905955	0	0	0	-6.8676497463655
"chr9"	30558629	44175697	0.187050785106089	141	0.0827791950720597	0.859513126528903	8123	0.262455390158444	2	2	0	-6.89262200375716
"chr9"	65602571	141071759	0.159881729684001	1136	0.0611898879554984	0.844284478828211	52640	0.273816075744701	2	2	0	-6.85153823904999
"chr10"	94832	38672229	0.445227898358041	367	0.0535016620076826	0.822674268791038	16811	0.245968237913701	2	1	1	-6.78825541983429
"chr10"	42379884	44346036	0.458307682748089	36	0.0261986762055001	0.781276548790821	929	0.24720302470863	2	1	1	-6.98184718096868
"chr10"	44793181	62060250	0.316886691685039	162	0.0992301663335786	0.521719723590839	6143	0.174891987586587	1	1	0	-8.0169495757374
"chr10"	62149188	89474636	0.245783819772925	264	0.0664093919529102	0.567858599727474	14177	0.181157901100137	1	1	0	-7.0362617083211
"chr10"	89474637	90034499	0.458	1	NA	0.283240141753398	430	0.0884919719805335	0	0	0	-5.80368330377198
"chr10"	90034500	135473116	0.446529518477399	676	0.0508355925603517	0.858202504567037	32108	0.260771935987964	2	1	1	-7.08028304058916
"chr11"	193025	4114289	0.230152788772694	295	0.107753740662553	0.821881121848161	6926	0.291787204478442	2	2	0	-6.94934129185151
"chr11"	4114290	6231731	0.169112938762437	129	0.06032966604127	0.732484062309903	2528	0.216753523717203	2	2	0	-7.14999700505278
"chr11"	6231838	18885080	0.16164460702239	263	0.0617963823961651	0.847630160096496	12058	0.265383902921752	2	2	0	-6.76893656427196
"chr11"	18955315	18956484	NA	0	NA	0.209157360213959	21	0.0571230918197503	0	NA	NA	-5.7803703375913
"chr11"	18978528	51527614	0.220232815419613	399	0.093307037498843	0.854381326634448	14245	0.269744279168657	2	2	0	-7.10939379866404
"chr11"	55035776	56468368	0.237235803845983	54	0.0848758619967157	0.724951762430126	1042	0.173738889085551	2	2	0	-7.64057326617336
"chr11"	56468403	62546446	0.174146559202253	173	0.0675345360808159	0.871186535110325	9002	0.272548580838212	2	2	0	-6.84288802212945
"chr11"	62549310	62933773	0.157632422733749	15	0.0361581183665512	0.855575651572324	818	0.273784636363766	2	2	0	-6.76018108337873
"chr11"	62948087	74660719	0.143890079974351	328	0.0481310584932016	0.874108991634536	18967	0.286078783925668	2	2	0	-7.04268591429982
"chr11"	74674696	85630992	0.143192159368011	106	0.0497740230368436	0.856747444635111	5880	0.263073201436396	2	2	0	-6.92256251610072
"chr11"	85668696	86219969	0.150600554585579	5	0.0341730888273214	0.811513802409045	484	0.225138986364466	2	2	0	-6.84217209237266
"chr11"	86267606	86666403	0.193	1	NA	0.924185780323213	266	0.294619348346163	2	2	0	-5.79425641039383
"chr11"	86748831	134856681	0.170266612491828	634	0.0637901286321907	0.827595155608882	30766	0.254570068610092	2	2	0	-6.75350204241014
"chr12"	176075	10875990	0.44458805325245	318	0.0509571284585155	0.842922615596994	12655	0.249292838811058	2	1	1	-6.7486092019895
"chr12"	10954006	34182671	0.440440221900363	292	0.050245651320563	0.843782145137235	11960	0.24616141694896	2	1	1	-6.77657751408957
"chr12"	38710341	49254999	0.433440074691469	122	0.0704983153304794	0.859100014700793	7021	0.266889320371315	2	1	1	-6.83240320887586
"chr12"	49255700	66644427	0.433889197237682	320	0.0662066558393449	0.879879376174021	23256	0.267513148262715	2	1	1	-7.16129626706434
"chr12"	66644428	133812704	0.447509238506287	803	0.0491991935599609	0.843212043220045	44916	0.254555303791809	2	1	1	-6.833335112186
"chr13"	19271620	45150166	0.43753816730402	298	0.0572764757256213	0.849602928488324	13156	0.252601285262957	2	1	1	-6.83826981068573
"chr13"	45150234	45969813	0.312968950289196	10	0.0767738381365828	1.29217035717165	384	0.428170202536419	4	3	1	-6.76614219820691
"chr13"	45969814	115092817	0.447975040262015	358	0.0469964487722758	0.829219455189654	17827	0.245430355981475	2	1	1	-6.74875609952381
"chr14"	19434116	102384348	0.447533863208296	966	0.0500143199223866	0.85601141136742	53299	0.252959486321913	2	1	1	-7.27954568312692
"chr14"	102387661	102749916	0.495	1	NA	1.05295135554369	820	0.332404998390699	3	3	0	-5.77017894572549
"chr14"	102771259	105144020	0.369681517349456	49	0.0521112591800787	1.15303424721657	2783	0.334291455332806	3	2	1	-6.75401664651485
"chr14"	105144105	105609335	0.305049046054391	81	0.057139476310922	1.41005384930165	1344	0.444969141705321	4	3	1	-6.73918847479546
"chr14"	105609490	107283157	0.349807685010932	55	0.0666053101491716	1.06934855855288	1743	0.377366422067642	3	2	1	-6.82115576209262
"chr15"	20169987	37168723	0.377758777795277	165	0.0641803123298825	1.04695986523272	6949	0.312431998460915	3	2	1	-7.0882870967495
"chr15"	37173099	92690394	0.367577563414107	913	0.0633308346784408	1.11794840335723	49718	0.328162749148096	3	2	1	-6.74912361314605
"chr15"	92694080	93844843	0.312447666748813	29	0.0535364154875094	1.32358459867208	815	0.43012045003407	4	3	1	-6.77759058668684
"chr15"	93844914	102516544	0.446062067989962	136	0.0495149104983112	0.838987914879563	3318	0.277817141395904	2	1	1	-6.7378622685409
"chr16"	81704	34682380	0.418553521742966	670	0.0690675452433908	0.905469626561317	32622	0.277875222790496	2	1	1	-8.28002435277097
"chr16"	46508169	90161242	0.435055013634564	706	0.0528806694550774	0.897109889328706	30487	0.271220122241483	2	1	1	-8.27117316810737
"chr17"	6004	3424297	0.361719593146737	125	0.0592006429781996	1.12961002243484	3878	0.362258413884159	3	2	1	-6.76241678535195
"chr17"	3424302	9281990	0.148093352705715	213	0.0551833341874481	0.86200015660726	11676	0.277266797704478	2	2	0	-6.84330393920952
"chr17"	9395080	10451304	0.38743750963012	33	0.0499631872057576	1.06797655146834	1467	0.288912264865109	3	2	1	-6.78881251737565
"chr17"	10531806	22066858	0.264740039766574	325	0.120239118597176	0.83430763148251	9120	0.263266945860357	2	2	0	-7.12016357298977
"chr17"	25620838	62589751	0.355674226997792	619	0.0626619464258946	1.13890857783019	40517	0.349377315653676	3	2	1	-6.88880289532471
"chr17"	62602637	81083625	0.453779392957416	458	0.044769870868288	1.38654997882615	17799	0.413430452098212	4	2	2	-6.76149637353093
"chr18"	116845	15006193	0.160911120410421	166	0.0622232929787561	0.836021869726715	6450	0.276096909512399	2	2	0	-6.73755856943821
"chr18"	18529727	18963605	0.345548288379163	2	0.00919238815542509	0.837001207062317	203	0.268275653243089	6	4	2	-9.352300831125
"chr18"	18964156	29511470	0.16931456400302	46	0.0538446189992007	0.803892139628702	4101	0.244739933670687	2	2	0	-6.86453535916077
"chr18"	29522509	78005280	0.159915985376096	287	0.0446952378551964	0.818899874831888	15771	0.254304974125243	2	2	0	-6.86283162620233
"chr19"	107416	24345121	0.433302207741673	838	0.0549556852895653	0.8920762587192	35291	0.276319274089005	2	1	1	-7.54742554843158
"chr19"	28247625	59083996	0.43087463613987	1033	0.0583671337131655	0.879936663326382	43942	0.264889731718831	2	1	1	-7.47668319285849
"chr20"	68260	1902394	0.35514860255054	65	0.0618622733609477	1.14030183053404	1988	0.329373045875164	3	2	1	-6.79432148823041
"chr20"	1903018	9625053	0.457006554810899	152	0.0356064499074074	1.43022989743502	5949	0.401694041851514	4	2	2	-6.8335882959521
"chr20"	10018873	21377711	0.375597944271672	80	0.0571687362002535	1.12051036139193	4179	0.329656236276601	3	2	1	-6.7375702076482
"chr20"	21377952	23966799	0.456871715420014	23	0.0355420476921378	1.35923674658801	911	0.424859460955965	4	2	2	-6.81401915132905
"chr20"	23966800	26189020	0.361333716734161	65	0.0813138358697101	1.09875795510525	1206	0.309494051099242	3	2	1	-6.74922314101637
"chr20"	29625845	33600942	0.368189977371723	89	0.0547794957651302	1.13325433540692	5018	0.335978262202077	3	2	1	-6.74744207028406
"chr20"	33603816	34130025	0.39	1	NA	1.48635057842456	844	0.431061976663587	4	4	0	-5.77194970381697
"chr20"	34130026	37668194	0.375012963158321	80	0.0580066438250663	1.15264200226426	4557	0.326000602877419	3	2	1	-6.75942359248925
"chr20"	37668272	40701792	0.446450895887571	28	0.0531228360903831	1.43196675113756	1137	0.416160748371517	4	2	2	-6.74326632098996
"chr20"	40701793	51589484	0.380106859203445	140	0.0572018369824115	1.156201306401	9111	0.374753355578605	3	2	1	-6.81128061193268
"chr20"	51589595	54573114	0.425679835114032	18	0.0661922334168132	1.47457073961296	577	0.383074535634991	4	2	2	-6.82085614223894
"chr20"	54573117	60318788	0.384492405280961	80	0.0592896718651184	1.17118121093642	3649	0.339684646387467	3	2	1	-6.83251261407109
"chr20"	60318789	62959313	0.457333923255148	121	0.0386490478287839	1.43494018914446	5393	0.449152049678584	4	2	2	-6.81036781280863
"chr21"	9825764	11098768	0.36643013665012	38	0.0917836530969318	0.688547790394665	188	0.280118605463178	2	1	1	-7.46688967007938
"chr21"	14745307	43339171	0.372361761749917	283	0.0569219173855397	1.07480585459106	11965	0.327689394243893	3	2	1	-6.90900753700661
"chr21"	43342046	48085000	0.446723662056123	243	0.0503957618890645	1.35510184249057	6756	0.407272202406098	4	2	2	-6.746052372785
"chr22"	16157837	51220846	0.365035291636667	955	0.0611676658893103	1.14413346513673	37739	0.35722298428843	3	2	1	-6.88000075261457
"chrX"	2699993	2931090	0.120025356896573	19	0.0371392196663702	1.24282927642805	351	0.34171974979399	3	3	0	-6.75336063118853
"chrX"	2931189	18970510	NA	0	NA	1.38344705877401	5995	0.416098489195444	4	NA	NA	-5.76585031834218
"chrX"	18970609	19425330	NA	0	NA	1.35326766869723	328	0.379074148963591	4	NA	NA	-5.76580903828437
"chrX"	19425331	54581038	0.347450900441716	5	0.0485025772511111	1.36464501402909	15388	0.428500419536931	4	3	1	-7.31118440106281
"chrX"	54581039	57937169	0.332302348731423	4	0.110710960011494	1.31234048162838	1375	0.409268194895697	4	3	1	-6.82557433835729
"chrX"	61999880	79939632	0	1	NA	1.33094419517494	8160	0.41175238026941	4	4	0	-5.88369721979457
"chrX"	79940934	96724854	NA	0	NA	1.13893193401095	1999	0.33707721727385	3	NA	NA	-5.8163546401047
"chrX"	96724894	152827660	0.308988989544518	10	0.114538494257026	1.32218036777405	21088	0.399700839362671	4	3	1	-7.22949055141072
"chrX"	152827661	154774986	NA	0	NA	1.41666986747784	4059	0.442648695702132	4	NA	NA	-5.76648126371856
"chrY"	2654814	2850496	NA	0	NA	0.246190714917924	167	0.0848810555632752	0	NA	NA	-5.95481602132079
"chrY"	3447154	9384278	NA	0	NA	0.266552228198788	398	0.0831774675113623	0	NA	NA	-6.20521711719772
"chrY"	13309514	28494714	0.409751343197883	7	0.0778512011712698	0.267493031945427	1370	0.0944942001111378	0	0	0	-7.50524773352682
